json_file,audio_file,id_person,type,audio_duration_seconds,audio_size_bytes
comp-result_27172/files/audio_ranking_explanation_6a19d18f546496cf8a436e69_1780173166976.json,6a19d18f546496cf8a436e69_audio_ranking_explanation_1780173166976.webm,6a19d18f546496cf8a436e69,audio_ranking_explanation,31.84,512308
comp-result_27173/files/audio_missing_utopia_6a10c10b76e10d5e318448c3_1780174174744.json,6a10c10b76e10d5e318448c3_audio_missing_utopia_1780174174744.webm,6a10c10b76e10d5e318448c3,audio_missing_utopia,6.945,111386
comp-result_27173/files/audio_ranking_explanation_6a10c10b76e10d5e318448c3_1780174151676.json,6a10c10b76e10d5e318448c3_audio_ranking_explanation_1780174151676.webm,6a10c10b76e10d5e318448c3,audio_ranking_explanation,17.732,285266
comp-result_27174/files/audio_missing_utopia_69befc993638fae95321d387_1780174909931.json,69befc993638fae95321d387_audio_missing_utopia_1780174909931.webm,69befc993638fae95321d387,audio_missing_utopia,33.593,540322
comp-result_27174/files/audio_ranking_explanation_69befc993638fae95321d387_1780174847991.json,69befc993638fae95321d387_audio_ranking_explanation_1780174847991.webm,69befc993638fae95321d387,audio_ranking_explanation,59.834,963430
comp-result_27175/files/audio_missing_utopia_6a137e9af9c0ce1fe98b75a3_1780176217182.json,6a137e9af9c0ce1fe98b75a3_audio_missing_utopia_1780176217182.webm,6a137e9af9c0ce1fe98b75a3,audio_missing_utopia,51.255,824326
comp-result_27175/files/audio_ranking_explanation_6a137e9af9c0ce1fe98b75a3_1780175899518.json,6a137e9af9c0ce1fe98b75a3_audio_ranking_explanation_1780175899518.webm,6a137e9af9c0ce1fe98b75a3,audio_ranking_explanation,27.709,445622
comp-result_27176/files/audio_missing_utopia_6a17ac069acb48f9c7c4391f_1780176894139.json,6a17ac069acb48f9c7c4391f_audio_missing_utopia_1780176894139.webm,6a17ac069acb48f9c7c4391f,audio_missing_utopia,96.452,1552756
comp-result_27176/files/audio_ranking_explanation_6a17ac069acb48f9c7c4391f_1780176781778.json,6a17ac069acb48f9c7c4391f_audio_ranking_explanation_1780176781778.webm,6a17ac069acb48f9c7c4391f,audio_ranking_explanation,115.37,1857046
comp-result_27177/files/audio_ranking_explanation_69a89c0955605fb10a4fff5e_1780168460912.json,69a89c0955605fb10a4fff5e_audio_ranking_explanation_1780168460912.webm,69a89c0955605fb10a4fff5e,audio_ranking_explanation,4.895,78542
comp-result_27178/files/audio_missing_utopia_5e7acbd0373d5e0c087a112c_1780178507534.json,5e7acbd0373d5e0c087a112c_audio_missing_utopia_1780178507534.webm,5e7acbd0373d5e0c087a112c,audio_missing_utopia,31.345,504580
comp-result_27178/files/audio_ranking_explanation_5e7acbd0373d5e0c087a112c_1780178450105.json,5e7acbd0373d5e0c087a112c_audio_ranking_explanation_1780178450105.webm,5e7acbd0373d5e0c087a112c,audio_ranking_explanation,33.662,541288
comp-result_27182/files/audio_missing_utopia_6a164c0b59f7d6fd8cf72646_1780179163024.json,6a164c0b59f7d6fd8cf72646_audio_missing_utopia_1780179163024.webm,6a164c0b59f7d6fd8cf72646,audio_missing_utopia,40.343,649329
comp-result_27182/files/audio_ranking_explanation_6a164c0b59f7d6fd8cf72646_1780179106752.json,6a164c0b59f7d6fd8cf72646_audio_ranking_explanation_1780179106752.webm,6a164c0b59f7d6fd8cf72646,audio_ranking_explanation,205.568,3309777
comp-result_27184/files/audio_missing_utopia_6a0b012ac9f16bd108225765_1780179866216.json,6a0b012ac9f16bd108225765_audio_missing_utopia_1780179866216.webm,6a0b012ac9f16bd108225765,audio_missing_utopia,30.036,483296
comp-result_27184/files/audio_ranking_explanation_6a0b012ac9f16bd108225765_1780179824799.json,6a0b012ac9f16bd108225765_audio_ranking_explanation_1780179824799.webm,6a0b012ac9f16bd108225765,audio_ranking_explanation,48.939,787618
comp-result_27185/files/audio_missing_utopia_60a69e84d2f871b61d608e89_1780182048203.json,60a69e84d2f871b61d608e89_audio_missing_utopia_1780182048203.webm,60a69e84d2f871b61d608e89,audio_missing_utopia,94.392,1519912
comp-result_27185/files/audio_ranking_explanation_60a69e84d2f871b61d608e89_1780181740748.json,60a69e84d2f871b61d608e89_audio_ranking_explanation_1780181740748.webm,60a69e84d2f871b61d608e89,audio_ranking_explanation,176.03,2833740
comp-result_27186/files/audio_missing_utopia_6a160ffb53f179346c6ed7ed_1780181213785.json,6a160ffb53f179346c6ed7ed_audio_missing_utopia_1780181213785.webm,6a160ffb53f179346c6ed7ed,audio_missing_utopia,63.73,1053174
comp-result_27186/files/audio_ranking_explanation_6a160ffb53f179346c6ed7ed_1780181052146.json,6a160ffb53f179346c6ed7ed_audio_ranking_explanation_1780181052146.webm,6a160ffb53f179346c6ed7ed,audio_ranking_explanation,97.34,1608050
comp-result_27187/files/audio_missing_utopia_6a026b14fa26d03597f2dced_1780181953941.json,6a026b14fa26d03597f2dced_audio_missing_utopia_1780181953941.webm,6a026b14fa26d03597f2dced,audio_missing_utopia,24.231,389594
comp-result_27187/files/audio_ranking_explanation_6a026b14fa26d03597f2dced_1780181825018.json,6a026b14fa26d03597f2dced_audio_ranking_explanation_1780181825018.webm,6a026b14fa26d03597f2dced,audio_ranking_explanation,30.763,494920
comp-result_27189/files/audio_missing_utopia_69c22b2562a236eed8f9c1e1_1780181389351.json,69c22b2562a236eed8f9c1e1_audio_missing_utopia_1780181389351.webm,69c22b2562a236eed8f9c1e1,audio_missing_utopia,43.248,695848
comp-result_27189/files/audio_ranking_explanation_69c22b2562a236eed8f9c1e1_1780181331295.json,69c22b2562a236eed8f9c1e1_audio_ranking_explanation_1780181331295.webm,69c22b2562a236eed8f9c1e1,audio_ranking_explanation,26.695,429200
comp-result_27192/files/audio_missing_utopia_69f67debc343491ee99f43ef_1780182723211.json,69f67debc343491ee99f43ef_audio_missing_utopia_1780182723211.webm,69f67debc343491ee99f43ef,audio_missing_utopia,95.677,1540198
comp-result_27192/files/audio_ranking_explanation_69f67debc343491ee99f43ef_1780182525792.json,69f67debc343491ee99f43ef_audio_ranking_explanation_1780182525792.webm,69f67debc343491ee99f43ef,audio_ranking_explanation,93.311,1502524
comp-result_27194/files/audio_missing_utopia_661c92bc6f7ab864a9a96633_1780182623546.json,661c92bc6f7ab864a9a96633_audio_missing_utopia_1780182623546.webm,661c92bc6f7ab864a9a96633,audio_missing_utopia,50.636,1354590
comp-result_27194/files/audio_ranking_explanation_661c92bc6f7ab864a9a96633_1780182552867.json,661c92bc6f7ab864a9a96633_audio_ranking_explanation_1780182552867.webm,661c92bc6f7ab864a9a96633,audio_ranking_explanation,43.933,1166993
comp-result_27195/files/audio_missing_utopia_6a1b5df604fc63edaa0d2907_1780182781445.json,6a1b5df604fc63edaa0d2907_audio_missing_utopia_1780182781445.m4a,6a1b5df604fc63edaa0d2907,audio_missing_utopia,21.218,503714
comp-result_27195/files/audio_ranking_explanation_6a1b5df604fc63edaa0d2907_1780182731860.json,6a1b5df604fc63edaa0d2907_audio_ranking_explanation_1780182731860.m4a,6a1b5df604fc63edaa0d2907,audio_ranking_explanation,23.298,549780
comp-result_27196/files/audio_missing_utopia_6a1b5250d5e9bc023be2bfdb_1780182878655.json,6a1b5250d5e9bc023be2bfdb_audio_missing_utopia_1780182878655.webm,6a1b5250d5e9bc023be2bfdb,audio_missing_utopia,11.577,185766
comp-result_27196/files/audio_ranking_explanation_6a1b5250d5e9bc023be2bfdb_1780182850731.json,6a1b5250d5e9bc023be2bfdb_audio_ranking_explanation_1780182850731.webm,6a1b5250d5e9bc023be2bfdb,audio_ranking_explanation,50.342,810800
comp-result_27197/files/audio_missing_utopia_699ea1c2d6cea42a4be1baad_1780184299958.json,699ea1c2d6cea42a4be1baad_audio_missing_utopia_1780184299958.webm,699ea1c2d6cea42a4be1baad,audio_missing_utopia,29.475,474602
comp-result_27197/files/audio_ranking_explanation_699ea1c2d6cea42a4be1baad_1780184247777.json,699ea1c2d6cea42a4be1baad_audio_ranking_explanation_1780184247777.webm,699ea1c2d6cea42a4be1baad,audio_ranking_explanation,86.839,1398162
comp-result_27198/files/audio_missing_utopia_6a026e182e8f80652216c041_1780184515029.json,6a026e182e8f80652216c041_audio_missing_utopia_1780184515029.webm,6a026e182e8f80652216c041,audio_missing_utopia,32.359,521002
comp-result_27198/files/audio_ranking_explanation_6a026e182e8f80652216c041_1780184471353.json,6a026e182e8f80652216c041_audio_ranking_explanation_1780184471353.webm,6a026e182e8f80652216c041,audio_ranking_explanation,125.625,2022266
comp-result_27199/files/audio_missing_utopia_6a179eaedcc989a730c238ab_1780184984446.json,6a179eaedcc989a730c238ab_audio_missing_utopia_1780184984446.webm,6a179eaedcc989a730c238ab,audio_missing_utopia,57.049,918028
comp-result_27199/files/audio_ranking_explanation_6a179eaedcc989a730c238ab_1780184888286.json,6a179eaedcc989a730c238ab_audio_ranking_explanation_1780184888286.webm,6a179eaedcc989a730c238ab,audio_ranking_explanation,100.627,1620376
comp-result_27200/files/audio_missing_utopia_69e39e2d7c072270cb7e0b21_1780184891265.json,69e39e2d7c072270cb7e0b21_audio_missing_utopia_1780184891265.webm,69e39e2d7c072270cb7e0b21,audio_missing_utopia,37.508,603112
comp-result_27200/files/audio_ranking_explanation_69e39e2d7c072270cb7e0b21_1780184833112.json,69e39e2d7c072270cb7e0b21_audio_ranking_explanation_1780184833112.webm,69e39e2d7c072270cb7e0b21,audio_ranking_explanation,77.022,1239737
comp-result_27201/files/audio_missing_utopia_6a1ae758fe1ae407eb0c8dfa_1780187929361.json,6a1ae758fe1ae407eb0c8dfa_audio_missing_utopia_1780187929361.webm,6a1ae758fe1ae407eb0c8dfa,audio_missing_utopia,75.961,1222350
comp-result_27201/files/audio_ranking_explanation_6a1ae758fe1ae407eb0c8dfa_1780187807567.json,6a1ae758fe1ae407eb0c8dfa_audio_ranking_explanation_1780187807567.webm,6a1ae758fe1ae407eb0c8dfa,audio_ranking_explanation,209.078,3366040
comp-result_27202/files/audio_missing_utopia_6a06421377e1ca15fefe2378_1780186094215.json,6a06421377e1ca15fefe2378_audio_missing_utopia_1780186094215.webm,6a06421377e1ca15fefe2378,audio_missing_utopia,100.185,1612648
comp-result_27202/files/audio_ranking_explanation_6a06421377e1ca15fefe2378_1780185968362.json,6a06421377e1ca15fefe2378_audio_ranking_explanation_1780185968362.webm,6a06421377e1ca15fefe2378,audio_ranking_explanation,214.188,3448185
