json_file,audio_file,transcript_length,sentiment_label,sentiment_score,num_windows,embedding_dim,language
6a16449f33b17471b0d63c2e_audio_missing_utopia_1780172510100_transcript,6a16449f33b17471b0d63c2e_audio_missing_utopia_1780172510100.webm,200,neutral,0.5048840641975403,3,4096,unknown
6a16449f33b17471b0d63c2e_audio_ranking_explanation_1780172462391_transcript,6a16449f33b17471b0d63c2e_audio_ranking_explanation_1780172462391.webm,143,neutral,0.5840460658073425,1,4096,unknown
6a164c0b59f7d6fd8cf72646_audio_missing_utopia_1780179163024_transcript,6a164c0b59f7d6fd8cf72646_audio_missing_utopia_1780179163024.webm,381,neutral,0.6734029650688171,6,4096,unknown
6a164c0b59f7d6fd8cf72646_audio_ranking_explanation_1780179106752_transcript,6a164c0b59f7d6fd8cf72646_audio_ranking_explanation_1780179106752.webm,1896,negative,0.5422326326370239,33,4096,unknown
6a1731c7cd92b077b3532875_audio_missing_utopia_1780167873394_transcript,6a1731c7cd92b077b3532875_audio_missing_utopia_1780167873394.webm,396,positive,0.6124935746192932,7,4096,unknown
6a1731c7cd92b077b3532875_audio_ranking_explanation_1780167797563_transcript,6a1731c7cd92b077b3532875_audio_ranking_explanation_1780167797563.webm,1400,neutral,0.5444305539131165,26,4096,unknown
6a1763821bd870b1e327c0d8_audio_missing_utopia_1780192891310_transcript,6a1763821bd870b1e327c0d8_audio_missing_utopia_1780192891310.webm,317,positive,0.6180681586265564,5,4096,unknown
6a1763821bd870b1e327c0d8_audio_ranking_explanation_1780192800508_transcript,6a1763821bd870b1e327c0d8_audio_ranking_explanation_1780192800508.webm,12,neutral,0.705161988735199,0,4096,unknown
6a179eaedcc989a730c238ab_audio_missing_utopia_1780184984446_transcript,6a179eaedcc989a730c238ab_audio_missing_utopia_1780184984446.webm,699,neutral,0.6291288733482361,13,4096,unknown
6a179eaedcc989a730c238ab_audio_ranking_explanation_1780184888286_transcript,6a179eaedcc989a730c238ab_audio_ranking_explanation_1780184888286.webm,1486,neutral,0.6040535569190979,28,4096,unknown
6a17ac069acb48f9c7c4391f_audio_missing_utopia_1780176894139_transcript,6a17ac069acb48f9c7c4391f_audio_missing_utopia_1780176894139.webm,1008,neutral,0.622329592704773,19,4096,unknown
6a17ac069acb48f9c7c4391f_audio_ranking_explanation_1780176781778_transcript,6a17ac069acb48f9c7c4391f_audio_ranking_explanation_1780176781778.webm,1381,positive,0.9502570629119873,25,4096,unknown
6a18797c20c1b443234da878_audio_missing_utopia_1780172844583_transcript,6a18797c20c1b443234da878_audio_missing_utopia_1780172844583.webm,62,neutral,0.6756430268287659,1,4096,unknown
6a18797c20c1b443234da878_audio_ranking_explanation_1780172835037_transcript,6a18797c20c1b443234da878_audio_ranking_explanation_1780172835037.webm,125,neutral,0.7725949287414551,2,4096,unknown
6a18e206268ae45110499045_audio_missing_utopia_1780194980197_transcript,6a18e206268ae45110499045_audio_missing_utopia_1780194980197.webm,402,negative,0.5499861240386963,7,4096,unknown
6a18e206268ae45110499045_audio_ranking_explanation_1780194912095_transcript,6a18e206268ae45110499045_audio_ranking_explanation_1780194912095.webm,669,neutral,0.617411196231842,11,4096,unknown
6a192d7d9ea585de7ce45f2b_audio_missing_utopia_1780163176638_transcript,6a192d7d9ea585de7ce45f2b_audio_missing_utopia_1780163176638.webm,36,positive,0.9329438209533691,0,4096,unknown
6a192d7d9ea585de7ce45f2b_audio_ranking_explanation_1780163153981_transcript,6a192d7d9ea585de7ce45f2b_audio_ranking_explanation_1780163153981.webm,2247,positive,0.8186493515968323,45,4096,unknown
6a19bd25d19e132edd24a417_audio_missing_utopia_1780200017624_transcript,6a19bd25d19e132edd24a417_audio_missing_utopia_1780200017624.webm,670,neutral,0.4934888780117035,12,4096,unknown
6a19bd25d19e132edd24a417_audio_ranking_explanation_1780199941268_transcript,6a19bd25d19e132edd24a417_audio_ranking_explanation_1780199941268.webm,872,negative,0.8693869113922119,16,4096,unknown
6a19d18f546496cf8a436e69_audio_missing_utopia_1780173195576_transcript,6a19d18f546496cf8a436e69_audio_missing_utopia_1780173195576.webm,229,neutral,0.5723263025283813,4,4096,unknown
6a19d18f546496cf8a436e69_audio_ranking_explanation_1780173166976_transcript,6a19d18f546496cf8a436e69_audio_ranking_explanation_1780173166976.webm,308,negative,0.4898112416267395,5,4096,unknown
6a1a3233ce9bfe00996eea1a_audio_missing_utopia_1780169649761_transcript,6a1a3233ce9bfe00996eea1a_audio_missing_utopia_1780169649761.webm,370,neutral,0.7617098093032837,7,4096,unknown
6a1a3233ce9bfe00996eea1a_audio_ranking_explanation_1780169464066_transcript,6a1a3233ce9bfe00996eea1a_audio_ranking_explanation_1780169464066.webm,1649,positive,0.5026622414588928,31,4096,unknown
6a1a50ad3e0e62d7abe2bfbf_audio_missing_utopia_1780201516931_transcript,6a1a50ad3e0e62d7abe2bfbf_audio_missing_utopia_1780201516931.webm,795,neutral,0.6002025008201599,15,4096,unknown
6a1a50ad3e0e62d7abe2bfbf_audio_ranking_explanation_1780201445184_transcript,6a1a50ad3e0e62d7abe2bfbf_audio_ranking_explanation_1780201445184.webm,1523,positive,0.5224200487136841,30,4096,unknown
6a1a8d3372b0ab20d9c4041b_audio_missing_utopia_1780189024708_transcript,6a1a8d3372b0ab20d9c4041b_audio_missing_utopia_1780189024708.webm,465,neutral,0.669361412525177,8,4096,unknown
6a1a8d3372b0ab20d9c4041b_audio_ranking_explanation_1780188636266_transcript,6a1a8d3372b0ab20d9c4041b_audio_ranking_explanation_1780188636266.webm,1082,neutral,0.7097066640853882,19,4096,unknown
6a1ae758fe1ae407eb0c8dfa_audio_missing_utopia_1780187929361_transcript,6a1ae758fe1ae407eb0c8dfa_audio_missing_utopia_1780187929361.webm,682,neutral,0.552474319934845,12,4096,unknown
6a1ae758fe1ae407eb0c8dfa_audio_ranking_explanation_1780187807567_transcript,6a1ae758fe1ae407eb0c8dfa_audio_ranking_explanation_1780187807567.webm,2174,positive,0.7616965770721436,40,4096,unknown
6a1b4f4ff5fe8966fa80eadc_audio_missing_utopia_1780189032372_transcript,6a1b4f4ff5fe8966fa80eadc_audio_missing_utopia_1780189032372.webm,659,neutral,0.6177129745483398,11,4096,unknown
6a1b4f4ff5fe8966fa80eadc_audio_ranking_explanation_1780188815322_transcript,6a1b4f4ff5fe8966fa80eadc_audio_ranking_explanation_1780188815322.webm,2507,positive,0.658145010471344,45,4096,unknown
6a1b5250d5e9bc023be2bfdb_audio_missing_utopia_1780182878655_transcript,6a1b5250d5e9bc023be2bfdb_audio_missing_utopia_1780182878655.webm,124,neutral,0.7471421957015991,2,4096,unknown
6a1b5250d5e9bc023be2bfdb_audio_ranking_explanation_1780182850731_transcript,6a1b5250d5e9bc023be2bfdb_audio_ranking_explanation_1780182850731.webm,706,positive,0.8656395077705383,13,4096,unknown
6a1b60641b46d923e3ce32a0_audio_missing_utopia_1780188660209_transcript,6a1b60641b46d923e3ce32a0_audio_missing_utopia_1780188660209.webm,1009,neutral,0.7146075963973999,17,4096,unknown
6a1b735224c511273377e91b_audio_missing_utopia_1780188435414_transcript,6a1b735224c511273377e91b_audio_missing_utopia_1780188435414.webm,697,neutral,0.6303624510765076,11,4096,unknown
6a1b735224c511273377e91b_audio_ranking_explanation_1780188360452_transcript,6a1b735224c511273377e91b_audio_ranking_explanation_1780188360452.webm,3289,positive,0.9527600407600403,61,4096,unknown
6a1bb4b5eb9883bf7626d6df_audio_missing_utopia_1780205188887_transcript,6a1bb4b5eb9883bf7626d6df_audio_missing_utopia_1780205188887.webm,49,positive,0.7208059430122375,0,4096,unknown
6a1bb4b5eb9883bf7626d6df_audio_ranking_explanation_1780205169401_transcript,6a1bb4b5eb9883bf7626d6df_audio_ranking_explanation_1780205169401.webm,74,neutral,0.6888556480407715,1,4096,unknown
6a1bc40efaf7defaede89aa6_audio_missing_utopia_1780207181366_transcript,6a1bc40efaf7defaede89aa6_audio_missing_utopia_1780207181366.webm,419,positive,0.5007192492485046,6,4096,unknown
6a1bc40efaf7defaede89aa6_audio_ranking_explanation_1780206945059_transcript,6a1bc40efaf7defaede89aa6_audio_ranking_explanation_1780206945059.webm,1237,positive,0.746536374092102,23,4096,unknown
