file1,file2,audio1,audio2,cosine_similarity,emotional_tone_similarity
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,698fc4a662ab7f88d0993602_audio_ranking_explanation_1780189153979_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,698fc4a662ab7f88d0993602_audio_ranking_explanation_1780189153979.webm,0.526889723687112,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,699ea1c2d6cea42a4be1baad_audio_missing_utopia_1780184299958_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,699ea1c2d6cea42a4be1baad_audio_missing_utopia_1780184299958.webm,0.4551395573898533,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,699ea1c2d6cea42a4be1baad_audio_ranking_explanation_1780184247777_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,699ea1c2d6cea42a4be1baad_audio_ranking_explanation_1780184247777.webm,0.5117295863505824,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69a46403d8ee3370aefc523f_audio_missing_utopia_1780201432923_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69a46403d8ee3370aefc523f_audio_missing_utopia_1780201432923.webm,0.42122452306209707,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69a46403d8ee3370aefc523f_audio_ranking_explanation_1780201405785_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69a46403d8ee3370aefc523f_audio_ranking_explanation_1780201405785.webm,0.5682048109528938,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69a4b67351c86f1665010c28_audio_missing_utopia_1780198955309_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69a4b67351c86f1665010c28_audio_missing_utopia_1780198955309.webm,0.5577759998127527,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69a4b67351c86f1665010c28_audio_ranking_explanation_1780198827616_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69a4b67351c86f1665010c28_audio_ranking_explanation_1780198827616.webm,0.329821515664681,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69a89c0955605fb10a4fff5e_audio_ranking_explanation_1780168460912_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69a89c0955605fb10a4fff5e_audio_ranking_explanation_1780168460912.webm,0.3616027188370412,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69b2fc05f91b3889d80e9d4f_audio_ranking_explanation_1780209516878_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69b2fc05f91b3889d80e9d4f_audio_ranking_explanation_1780209516878.webm,0.5179776645013351,Different
59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703_transcript,69b34be60a7d5e72daf5d5c0_audio_missing_utopia_1780187565731_transcript,59a07638bfd73c00010ea394_audio_missing_utopia_1780152365703.webm,69b34be60a7d5e72daf5d5c0_audio_missing_utopia_1780187565731.webm,0.5143296582092993,Different
